,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
165,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,0.75,0.5,1.25,4.0,0.25,0.0,0.0,0.25,0.0
166,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.375,0.0,0.0,10.125,9.25,4.5,4.25,4.25,0.625,0.0,0.0,0.0,0.0
167,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.625,0.0,0.0,7.75,8.0,6.5,2.875,5.125,0.875,0.0,0.125,0.0,0.0
168,0,0,0,0,0.0,0.0,0,0.0,0.0,0.125,7.625,0.0,0.0,10.375,14.625,5.375,3.5,2.0,0.25,0.0,0.0,0.0,0.0
169,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,2.75,0.0,0.5,4.75,5.5,2.0,1.25,2.5,0.5,0.0,0.0,0.0,0.0
170,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0,4.625,2.875,1.75,3.5,0.25,0.0,0.0,0.0,0.0,0.0
171,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,1.875,0.5,0.0,4.875,3.5,3.0,1.0,1.875,0.125,0.0,0.0,0.0,0.0
172,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,4.25,4.25,2.0,3.5,0.25,0.0,0.0,0.0,0.0,0.0
173,0,0,0,0,0.0,0.0,0,0.0,0.0,0.375,0.875,0.25,0.0,3.5,2.375,2.375,0.0,0.75,0.0,0.0,0.0,0.0,0.0
194,0,0,0,0,0.0,0.0,0,0.0,0.875,2.125,3.625,1.375,0.0,6.75,4.875,1.125,3.625,2.875,0.125,0.0,0.0,0.0,0.0
195,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,2.0,0.0,0.0,4.125,6.5,2.5,3.875,2.375,1.125,0.0,0.0,0.125,0.0
196,0,0,0,0,0.0,1.0,0,0.875,1.75,1.4375,2.3125,0.375,0.0,5.625,4.625,1.625,2.25,2.375,0.125,0.0,0.0,0.0,0.0
197,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.625,1.625,1.25,4.125,2.25,0.0,0.0,0.0,0.0,0.0
198,0,0,0,0,0.0,0.0,0,0.0,0.0,1.5,4.125,1.375,0.0,7.125,4.625,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
199,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.25,0.0,2.25,2.375,0.125,2.75,0.5,0.0,0.0,0.0,0.0,0.0
200,0,0,0,0,0.0,0.0,0,0.25,0.25,2.125,2.75,0.5625,0.0,1.75,1.5625,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
201,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,2.875,0.25,0.0,2.125,1.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
202,0,0,0,0,0.0,0.0,0,0.25,0.25,1.625,3.25,0.125,0.0,3.375,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,1.875,0.375,0.0,1.875,1.125,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0,0,0,0,0.0,0.0,0,0.0,0.25,3.375,3.375,1.25,0.0,2.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,2.375,0.625,0.0,2.25,0.75,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
206,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,2.25,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
207,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,0,0,0,0.0,0.0,0,0.0,0.0,1.5,1.25,0.5,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,1.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
210,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
211,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,0.0,3.5,0.75,0.25,0.0,0.0,0.0,0.0
212,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.5,0.0,0.0,2.5,1.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
213,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.25,0.0,0.0,2.0,2.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
214,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,0.75,0.5,0.0,1.75,1.25,0.0,3.25,1.0,0.25,0.0,0.0,0.0,0.0
215,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.75,0.0,0.0,2.5,1.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
216,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.5,3.25,1.5,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0
217,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,0.0,3.25,1.0,0.25,0.0,0.0,0.0,0.0
218,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0,2.25,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
219,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.75,0.0,0.0,1.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0,0,0,0,0.0,0.0,0,0.0,0.0,1.5,1.75,1.0,0.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
222,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
223,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
224,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
225,0,0,0,0,0.0,0.75,0,0.0,0.5,3.5,2.75,1.0,0.0,3.75,3.5,0.75,2.5,0.5,0.0,0.0,0.0,0.0,0.0
226,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,3.0,0.5,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
228,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
229,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.75,0.0,0.0,2.0,1.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
230,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.75,1.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
231,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,4.0,1.0,0.0,1.25,0.25,0.0,0.0,0.0,0.0,0.0
233,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8.25,4.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0
234,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,3.75,0.5,0.0,10.5,4.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
235,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.25,0.0,0.0,3.75,3.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0,0,0,0,0.0,0.0,0,0.0,0.5,2.0,6.25,0.25,0.0,15.0,8.0,4.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0
237,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,0.0,3.25,1.75,2.75,2.5,0.5,0.0,0.0,0.0,0.0,0.0
238,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,1.5,0.0,0.0,3.5,4.5,1.75,2.25,1.75,0.5,0.0,0.0,0.0,0.0
239,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,0.0,2.5,2.0,2.75,2.25,1.0,0.25,0.0,0.0,0.0,0.0
240,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,6.5,0.5,0.0,6.5,5.0,2.5,4.25,3.0,0.25,0.0,0.0,0.0,0.0
241,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.5,0.0,3.75,6.75,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,4.75,0.0,0.0,8.0,7.75,3.75,3.5,1.75,0.0,0.0,0.0,0.0,0.0
243,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.5,4.25,1.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0
244,0,0,0,0,0.0,0.0,0,0.0,0.0,1.25,4.5,1.0,0.0,10.75,2.5,1.25,1.25,1.25,0.25,0.0,0.0,0.0,0.0
245,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,3.25,2.0,2.75,2.0,0.5,0.0,0.0,0.0,0.0,0.0
246,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,3.0,2.0,2.75,2.5,0.25,0.0,0.0,0.0,0.0
247,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,4.5,0.0,0.0,3.5,3.0,2.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
248,0,0,0,0,0.0,0.0,0,0.0,0.0,1.5,6.5,0.5,0.0,6.5,2.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0
250,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,2.75,2.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
251,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0,0,0,0,0.0,0.0,0,0.0,0.0,1.75,7.5,2.0,0.0,6.25,3.5,0.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0
253,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,5.5,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
255,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,1.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0
256,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.25,0.0,0.0,1.25,1.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
257,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.25,1.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,2.5,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
259,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,1.5,1.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
260,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,2.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
261,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
263,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,3.25,0.0,0.0,5.25,7.25,2.75,1.75,1.5,0.0,0.0,0.0,0.0,0.0
264,0,0,0,0,0.0,0.0,0,0.0,0.0,1.5,5.0,0.0,2.0,6.125,5.875,1.25,3.625,2.625,0.0,0.0,0.0,0.0,0.0
265,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.25,6.0,7.625,6.375,1.75,1.75,0.0,0.0,0.0,0.0,0.0
266,0,0,0,0,0.0,0.0,0,0.0,0.0,1.25,4.625,0.0,1.5,5.75,4.625,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
267,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,0.0,5.25,8.75,2.75,1.5,1.75,0.0,0.0,0.0,0.0,0.0
268,0,0,0,0,0.0,0.0,0,0.0,0.0,1.75,3.75,0.0,1.125,6.0,5.375,1.5,4.75,1.875,0.0,0.0,0.0,0.0,0.0
269,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5.375,0.0,0.0,5.875,8.75,3.625,2.25,3.0,0.5,0.0,0.0,0.0,0.0
270,0,0,0,0,0.0,0.25,0,0.0,3.25,3.75,9.25,1.25,0.0,4.875,3.75,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
271,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5.625,0.0,0.0,3.875,9.125,3.5,0.5,3.125,0.0,0.0,0.0,0.0,0.0
272,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,2.375,0.0,0.0,7.875,5.25,1.5,3.0,1.625,0.0,0.0,0.0,0.0,0.0
273,0,0,0,0,0.0,1.125,0,0.125,2.75,4.5,4.375,0.0,0.0,4.5,3.75,1.75,0.5,1.75,0.25,0.0,0.0,0.0,0.0
274,0,0,0,0,0.0,0.0,0,0.0,0.0,1.5,5.125,0.0,1.375,6.5,5.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
275,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0
276,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,2.75,1.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
277,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
278,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,0.75,0.5,0.0,1.75,1.25,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0
279,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.75,0.0,0.0,3.25,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
280,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,3.25,0.75,0.5,2.75,0.25,0.0,0.0,0.0,0.0,0.0
281,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,2.25,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
282,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
283,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
284,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.75,0.0,0.0,4.25,2.5,0.25,1.75,1.0,0.0,0.0,0.0,0.0,0.0
285,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
286,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.75,2.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0,0,0,0,0.0,0.0,0,0.0,0.0,1.5,1.25,0.75,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,0.75,0.75,0.0,2.75,2.25,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
291,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,0.0,3.25,1.25,0.0,0.0,0.0,0.0,0.0
292,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
293,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0,0,0,0,0.0,0.0,0,0.0,0.0,1.75,2.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
297,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
299,0,0,0,0,0.0,0.5,0,0.0,0.75,3.5,3.0,1.0,0.0,3.25,3.5,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0
300,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,2.5,0.5,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
302,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,1.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
303,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,2.5,1.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
304,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,2.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
305,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,1.0,0.0,1.75,0.25,0.0,0.0,0.0,0.0,0.0
307,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,1.25,2.0,0.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0
308,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,2.75,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.25,0.0,0.0,4.0,4.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.5,3.0,0.25,1.25,0.0,0.0,0.0,0.0,0.0
311,0,0,0,0,0.0,0.0,0,0.0,1.5,1.75,1.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,2.75,0.25,0.0,2.75,2.25,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
313,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.75,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.75,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
315,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,2.0,3.0,0.0,2.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
317,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,2.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
318,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,2.25,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,1.75,2.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
321,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,1.75,0.0,1.75,0.25,0.0,0.0,0.0,0.0,0.0
322,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.25,0.0,3.75,3.5,2.0,0.75,3.5,0.25,0.0,0.0,0.0,0.0
323,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.375,0.0,0.0,1.5,1.125,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
324,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,3.75,2.625,1.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0
325,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.25,0.0,0.0,1.25,1.5,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
326,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,3.0,0.75,0.0,2.5,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
327,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.75,0.0,0.0,1.5,1.75,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
328,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,1.25,0.0,0.0,3.5,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
329,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,1.75,1.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,3.0,0.5,0.0,1.5,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
331,0,0,0,0,0.0,0.0,0,0.0,0.0,4.5,10.0,0.0,0.0,11.5,6.25,4.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0
333,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.5,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0
334,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,2.25,0.0,0.0,1.5,2.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
336,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,1.75,2.5,0.0,0.5,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
337,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,2.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
338,0,0,0,0,0.0,0.0,0,0.0,0.0,0.75,2.0,0.5,0.0,3.5,1.25,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
339,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.75,0.0,0.0,2.5,7.75,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
340,0,0,0,0,0.0,0.0,0,0.0,0.0,1.25,5.25,0.5,0.0,4.5,5.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
341,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
342,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,3.0,0.5,0.0,6.25,4.75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.25,0.0,0.0,3.25,6.75,4.25,3.25,1.0,0.0,0.0,0.0,0.0,0.0
344,0,0,0,0,0.0,0.0,0,0.0,0.0,1.75,3.75,0.5,0.0,5.5,4.0,0.5,2.5,0.5,0.0,0.0,0.0,0.0,0.0
345,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,1.75,5.75,7.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0
346,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,5.0,0.5,0.0,4.0,3.25,1.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0
347,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.375,0.0,0.0,3.75,8.875,3.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0
348,0,0,0,0,0.0,0.25,0,0.0,2.625,3.25,5.5,1.375,0.0,3.25,3.375,1.0,2.75,0.75,0.0,0.0,0.0,0.0,0.0
349,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.125,0.0,2.25,2.5,1.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0,0,0,0,0.0,0.0,0,0.0,0.0,0.25,4.625,0.5,0.0,6.5,3.875,1.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0
